artist_id,name,followers,genres,popularity,uri,href,external_urls,images
0YrtvWJMgSdVrk3SfNjTbx,Death Cab for Cutie,1542526,"alternative rock, chamber pop, indie rock, indietronica, modern alternative rock, modern rock, seattle indie, washington indie",64,spotify:artist:0YrtvWJMgSdVrk3SfNjTbx,https://api.spotify.com/v1/artists/0YrtvWJMgSdVrk3SfNjTbx,https://open.spotify.com/artist/0YrtvWJMgSdVrk3SfNjTbx,"https://i.scdn.co/image/ab6761610000e5eb378adae733fc578108e3f534, https://i.scdn.co/image/ab67616100005174378adae733fc578108e3f534, https://i.scdn.co/image/ab6761610000f178378adae733fc578108e3f534"
7GaxyUddsPok8BuhxN6OUW,James Brown,2195602,"funk, soul, vocal jazz",64,spotify:artist:7GaxyUddsPok8BuhxN6OUW,https://api.spotify.com/v1/artists/7GaxyUddsPok8BuhxN6OUW,https://open.spotify.com/artist/7GaxyUddsPok8BuhxN6OUW,"https://i.scdn.co/image/ab6761610000e5eb158342aa8bb8a192c778f2a5, https://i.scdn.co/image/ab67616100005174158342aa8bb8a192c778f2a5, https://i.scdn.co/image/ab6761610000f178158342aa8bb8a192c778f2a5"
6YHEMoNPbcheiWS2haGzkn,Michael Bolton,2248999,soft rock,65,spotify:artist:6YHEMoNPbcheiWS2haGzkn,https://api.spotify.com/v1/artists/6YHEMoNPbcheiWS2haGzkn,https://open.spotify.com/artist/6YHEMoNPbcheiWS2haGzkn,"https://i.scdn.co/image/ab6761610000e5eb621cbb757dcbf609042f98d8, https://i.scdn.co/image/ab67616100005174621cbb757dcbf609042f98d8, https://i.scdn.co/image/ab6761610000f178621cbb757dcbf609042f98d8"
3XOVABzceOUTbR3iEz0ImO,Cal Tjader,62831,"cool jazz, jazz vibraphone, latin jazz",43,spotify:artist:3XOVABzceOUTbR3iEz0ImO,https://api.spotify.com/v1/artists/3XOVABzceOUTbR3iEz0ImO,https://open.spotify.com/artist/3XOVABzceOUTbR3iEz0ImO,"https://i.scdn.co/image/ab6761610000e5eb8a8dcbbb945c80d2e43003c5, https://i.scdn.co/image/ab676161000051748a8dcbbb945c80d2e43003c5, https://i.scdn.co/image/ab6761610000f1788a8dcbbb945c80d2e43003c5"
0WxOgeRxUt0MwPrI7A5atQ,King Curtis,52136,"jazz blues, jazz saxophone, soul jazz",39,spotify:artist:0WxOgeRxUt0MwPrI7A5atQ,https://api.spotify.com/v1/artists/0WxOgeRxUt0MwPrI7A5atQ,https://open.spotify.com/artist/0WxOgeRxUt0MwPrI7A5atQ,"https://i.scdn.co/image/ea32aa5e50ec26a6ea889d71a33d60e98e168cf8, https://i.scdn.co/image/e6f3bfe7da25da27be801e73a3b9feadc299764a, https://i.scdn.co/image/e3b1567265a6af7d612f730ea7b13101886f8622, https://i.scdn.co/image/e3ee4af75d6b3a85e6c75e0c584dcc8eaf55c832"
6dTCMsjfH2odCFlNb36SCG,Delaney & Bonnie,32348,"country rock, southern rock, swamp rock",31,spotify:artist:6dTCMsjfH2odCFlNb36SCG,https://api.spotify.com/v1/artists/6dTCMsjfH2odCFlNb36SCG,https://open.spotify.com/artist/6dTCMsjfH2odCFlNb36SCG,"https://i.scdn.co/image/12e067d651b38ee8b85729dcab8d724c8571985b, https://i.scdn.co/image/d144b83a6e5db548f3543e045053c90ebae75a64, https://i.scdn.co/image/c57e3cc5dff6046f6ab7adc9c13904887205726d, https://i.scdn.co/image/fd2fcf569958bc5b77b64cf180e3601c1c8606e3"
4jCbgl5Dmt3uOh8WRQfpPs,Bilal,291260,neo soul,64,spotify:artist:4jCbgl5Dmt3uOh8WRQfpPs,https://api.spotify.com/v1/artists/4jCbgl5Dmt3uOh8WRQfpPs,https://open.spotify.com/artist/4jCbgl5Dmt3uOh8WRQfpPs,"https://i.scdn.co/image/ab6761610000e5eb4765d45dd53df43a94d82fa9, https://i.scdn.co/image/ab676161000051744765d45dd53df43a94d82fa9, https://i.scdn.co/image/ab6761610000f1784765d45dd53df43a94d82fa9"
0bRY1ri3TKSfD5BRU8CvaJ,Joe Stampley,5823,classic country pop,36,spotify:artist:0bRY1ri3TKSfD5BRU8CvaJ,https://api.spotify.com/v1/artists/0bRY1ri3TKSfD5BRU8CvaJ,https://open.spotify.com/artist/0bRY1ri3TKSfD5BRU8CvaJ,"https://i.scdn.co/image/63d0f49a4e982da90e376a45851d89cef334efad, https://i.scdn.co/image/6eaed867c098fe4ed7e162d31744fad55d8ca162, https://i.scdn.co/image/f244bc8ea6bee2a06645a2931d28974b12b93e04, https://i.scdn.co/image/43c6a0021425fd3ec53e729410f1ef572d38d489"
4yBK75WVCQXej1p04GWqxH,Jeezy,2439619,"atl hip hop, crunk, dirty south rap, gangster rap, old school atlanta hip hop, rap, southern hip hop, trap",71,spotify:artist:4yBK75WVCQXej1p04GWqxH,https://api.spotify.com/v1/artists/4yBK75WVCQXej1p04GWqxH,https://open.spotify.com/artist/4yBK75WVCQXej1p04GWqxH,"https://i.scdn.co/image/ab6761610000e5eb075a4c9d6da66addd8247c12, https://i.scdn.co/image/ab67616100005174075a4c9d6da66addd8247c12, https://i.scdn.co/image/ab6761610000f178075a4c9d6da66addd8247c12"
4GO3ufZJ7YsEnQ3PiML2Dg,Shirley Ellis,12832,northern soul,33,spotify:artist:4GO3ufZJ7YsEnQ3PiML2Dg,https://api.spotify.com/v1/artists/4GO3ufZJ7YsEnQ3PiML2Dg,https://open.spotify.com/artist/4GO3ufZJ7YsEnQ3PiML2Dg,"https://i.scdn.co/image/ab67616d0000b2733f536daffcfd8defdfcfb4d0, https://i.scdn.co/image/ab67616d00001e023f536daffcfd8defdfcfb4d0, https://i.scdn.co/image/ab67616d000048513f536daffcfd8defdfcfb4d0"
1tK3Qagf7uYotg35n3Er9K,The Soul Train Gang,234,,14,spotify:artist:1tK3Qagf7uYotg35n3Er9K,https://api.spotify.com/v1/artists/1tK3Qagf7uYotg35n3Er9K,https://open.spotify.com/artist/1tK3Qagf7uYotg35n3Er9K,"https://i.scdn.co/image/8e2994fdfafb3bc893ac75c2afd6f81e75ab5f89, https://i.scdn.co/image/38114685d6821dd92a2f0bc712f5b0ee5b3e2cfd, https://i.scdn.co/image/053fa39c62252220e40095dad02590ebb5db7570"
6XGJvNG372fPJ2TV2OoN0Z,Classics IV,75963,"bubblegum pop, classic garage rock",44,spotify:artist:6XGJvNG372fPJ2TV2OoN0Z,https://api.spotify.com/v1/artists/6XGJvNG372fPJ2TV2OoN0Z,https://open.spotify.com/artist/6XGJvNG372fPJ2TV2OoN0Z,"https://i.scdn.co/image/0bf18a0775e63d373363c818cac2744299c9072d, https://i.scdn.co/image/ec37ff6f466abd525f49298cf8b2290054de8215, https://i.scdn.co/image/9625977d02cbfa0b460c2deb7d45e932b29aae2d, https://i.scdn.co/image/5fb031cd0e9c59fc60244ac91d1e86150f6c47bf"
7wlVUcOWkvBiW15NUdLicu,King Curtis And The Noble Knights,2,,0,spotify:artist:7wlVUcOWkvBiW15NUdLicu,https://api.spotify.com/v1/artists/7wlVUcOWkvBiW15NUdLicu,https://open.spotify.com/artist/7wlVUcOWkvBiW15NUdLicu,"https://i.scdn.co/image/ab67616d0000b2733724c421aaf86600591cc1f6, https://i.scdn.co/image/ab67616d00001e023724c421aaf86600591cc1f6, https://i.scdn.co/image/ab67616d000048513724c421aaf86600591cc1f6"
5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,2290691,"contemporary country, country, country road, modern country rock",71,spotify:artist:5Zq7R5qmi58ByYyBQTlNuk,https://api.spotify.com/v1/artists/5Zq7R5qmi58ByYyBQTlNuk,https://open.spotify.com/artist/5Zq7R5qmi58ByYyBQTlNuk,"https://i.scdn.co/image/ab6761610000e5eba18fe96d08b1cd5e1b6e3d24, https://i.scdn.co/image/ab67616100005174a18fe96d08b1cd5e1b6e3d24, https://i.scdn.co/image/ab6761610000f178a18fe96d08b1cd5e1b6e3d24"
5r2DrmyTTiDTQaFz3tyX8W,Young-Holt Unlimited,22107,instrumental soul,44,spotify:artist:5r2DrmyTTiDTQaFz3tyX8W,https://api.spotify.com/v1/artists/5r2DrmyTTiDTQaFz3tyX8W,https://open.spotify.com/artist/5r2DrmyTTiDTQaFz3tyX8W,"https://i.scdn.co/image/ab6761610000e5ebf044538d44233aae4afd2403, https://i.scdn.co/image/ab67616100005174f044538d44233aae4afd2403, https://i.scdn.co/image/ab6761610000f178f044538d44233aae4afd2403"
6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,2144483,"atl hip hop, chicago bop, dance pop, pop rap, rap, southern hip hop, trap",70,spotify:artist:6GMYJwaziB4ekv1Y6wCDWS,https://api.spotify.com/v1/artists/6GMYJwaziB4ekv1Y6wCDWS,https://open.spotify.com/artist/6GMYJwaziB4ekv1Y6wCDWS,"https://i.scdn.co/image/ab6761610000e5eb40fbebe8dee2989b9f4efe9d, https://i.scdn.co/image/ab6761610000517440fbebe8dee2989b9f4efe9d, https://i.scdn.co/image/ab6761610000f17840fbebe8dee2989b9f4efe9d"
7zICaxnDB9ZprDSiFpvbbW,Master P,1065703,"dirty south rap, gangster rap, new orleans rap, southern hip hop",54,spotify:artist:7zICaxnDB9ZprDSiFpvbbW,https://api.spotify.com/v1/artists/7zICaxnDB9ZprDSiFpvbbW,https://open.spotify.com/artist/7zICaxnDB9ZprDSiFpvbbW,"https://i.scdn.co/image/a1e9e07e5866f67d1e53515aa488d1d46883ad1d, https://i.scdn.co/image/ec35d948ebe8eb8a59aed880b45c1e2ac78c0837, https://i.scdn.co/image/8567fc391f5195a789a0d42af4dd051b18bcb33f, https://i.scdn.co/image/07070faf8e449b2f300281ac5f78fdbb4aa72675"
6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,857507,"album rock, australian rock, classic rock, glam metal, hard rock, mellow gold, new romantic, new wave pop, soft rock, yacht rock",64,spotify:artist:6IFXsrXBpwbIqtOUOiAa3p,https://api.spotify.com/v1/artists/6IFXsrXBpwbIqtOUOiAa3p,https://open.spotify.com/artist/6IFXsrXBpwbIqtOUOiAa3p,"https://i.scdn.co/image/ab6761610000e5eb5cc5140fd4e3342f3a6d25ff, https://i.scdn.co/image/ab676161000051745cc5140fd4e3342f3a6d25ff, https://i.scdn.co/image/ab6761610000f1785cc5140fd4e3342f3a6d25ff"
5zGMN35Ci0IgDfEsPqBRPe,Peggy Scott & Jo Jo Benson,174,,1,spotify:artist:5zGMN35Ci0IgDfEsPqBRPe,https://api.spotify.com/v1/artists/5zGMN35Ci0IgDfEsPqBRPe,https://open.spotify.com/artist/5zGMN35Ci0IgDfEsPqBRPe,"https://i.scdn.co/image/ab67616d0000b2737e41e9a4ca82d43b1bbb7404, https://i.scdn.co/image/ab67616d00001e027e41e9a4ca82d43b1bbb7404, https://i.scdn.co/image/ab67616d000048517e41e9a4ca82d43b1bbb7404"
32LHRiof0sa4taYew9i3Fa,Dinah Washington,487463,"jazz blues, soul, vocal jazz",57,spotify:artist:32LHRiof0sa4taYew9i3Fa,https://api.spotify.com/v1/artists/32LHRiof0sa4taYew9i3Fa,https://open.spotify.com/artist/32LHRiof0sa4taYew9i3Fa,"https://i.scdn.co/image/219cf4ef5ee4065d4b431da35b9997aaa7293c8d, https://i.scdn.co/image/bcf433fe2b96294f7aecb89ee4bcb059d64ad4c8, https://i.scdn.co/image/21b67115008658ac46161c48591956b003f7a113"
0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,10803113,"art rock, classic rock, glam rock, permanent wave, rock",78,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,https://api.spotify.com/v1/artists/0oSGxfWSnnOXhD2fKuz2Gy,https://open.spotify.com/artist/0oSGxfWSnnOXhD2fKuz2Gy,"https://i.scdn.co/image/ab6761610000e5ebb78f77c5583ae99472dd4a49, https://i.scdn.co/image/ab67616100005174b78f77c5583ae99472dd4a49, https://i.scdn.co/image/ab6761610000f178b78f77c5583ae99472dd4a49"
2VIoWte1HPDbZ2WqHd2La7,The Turtles,634215,"bubblegum pop, classic rock, folk rock, merseybeat, psychedelic rock, rock-and-roll, rockabilly",61,spotify:artist:2VIoWte1HPDbZ2WqHd2La7,https://api.spotify.com/v1/artists/2VIoWte1HPDbZ2WqHd2La7,https://open.spotify.com/artist/2VIoWte1HPDbZ2WqHd2La7,"https://i.scdn.co/image/1065764f6bfae289f03651c9927dbd84eabae766, https://i.scdn.co/image/586de46536f216dfadfbd8fabdd4dffb455ec9ee, https://i.scdn.co/image/f2d5b908b2be5e52ac5b5616925cbad5a3591ad3, https://i.scdn.co/image/1947f3b37dafc528e5f25a92f878fdb859a37095"
2gINJ8xw86xawPyGvx1bla,KRS-One,671993,"bronx hip hop, conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop",54,spotify:artist:2gINJ8xw86xawPyGvx1bla,https://api.spotify.com/v1/artists/2gINJ8xw86xawPyGvx1bla,https://open.spotify.com/artist/2gINJ8xw86xawPyGvx1bla,"https://i.scdn.co/image/ab6761610000e5eb1efb82b7712facda2cf50e20, https://i.scdn.co/image/ab676161000051741efb82b7712facda2cf50e20, https://i.scdn.co/image/ab6761610000f1781efb82b7712facda2cf50e20"
4B7Kwlv6J5QpJ44vB6STUF,The Five Americans,8405,classic garage rock,23,spotify:artist:4B7Kwlv6J5QpJ44vB6STUF,https://api.spotify.com/v1/artists/4B7Kwlv6J5QpJ44vB6STUF,https://open.spotify.com/artist/4B7Kwlv6J5QpJ44vB6STUF,"https://i.scdn.co/image/ab67616d0000b273c60cc78eab9284e188145ea4, https://i.scdn.co/image/ab67616d00001e02c60cc78eab9284e188145ea4, https://i.scdn.co/image/ab67616d00004851c60cc78eab9284e188145ea4"
70BYFdaZbEKbeauJ670ysI,Shinedown,4187262,"alternative metal, nu metal, post-grunge",72,spotify:artist:70BYFdaZbEKbeauJ670ysI,https://api.spotify.com/v1/artists/70BYFdaZbEKbeauJ670ysI,https://open.spotify.com/artist/70BYFdaZbEKbeauJ670ysI,"https://i.scdn.co/image/ab6761610000e5eb82203ff88a2e1bbb1278ab1b, https://i.scdn.co/image/ab6761610000517482203ff88a2e1bbb1278ab1b, https://i.scdn.co/image/ab6761610000f17882203ff88a2e1bbb1278ab1b"
0cilTln9dpUgfKhi52fqP2,Titus Turner,986,jump blues,18,spotify:artist:0cilTln9dpUgfKhi52fqP2,https://api.spotify.com/v1/artists/0cilTln9dpUgfKhi52fqP2,https://open.spotify.com/artist/0cilTln9dpUgfKhi52fqP2,"https://i.scdn.co/image/ab67616d0000b273b2b6ca4655bac87811b143c1, https://i.scdn.co/image/ab67616d00001e02b2b6ca4655bac87811b143c1, https://i.scdn.co/image/ab67616d00004851b2b6ca4655bac87811b143c1"
